Total Population,Total Households,Median Household Income (Current Year $),Total Households For Period Of Construction Built Before 1961,Total Households For Period Of Construction Built Between 1961 And 1980,Total Households For Period Of Construction Built Between 1981 And 190,Total Households For Period Of Construction Built Between 1991 And 2000,Total Households For Period Of Construction Built Between 2001 And 2005,Total Households For Period Of Construction Built After 2005,Total Households for Tenure,Dwellings by Tenure Renter %,Dwellings by Tenure Owner %,Total Households For Structure Type Houses %,"Total Households For Structure Type Apartment, Building Low And High Rise %",Total Households For Structure Type Other Dwelling Types %,Estimated Family Size,label
3899,1897,49212.54,876,708,182,51,23,57,1791,0.5214963707426019,0.4785036292573981,0.5234580917237743,0.4739061676331049,0.002635740643120717,2.055350553505535,0
8908,2566,111680.28,18,21,89,917,754,767,2451,0.1664626682986536,0.8335373317013464,0.975448168355417,0.024551831644583008,0.0,3.4715510522213564,0
1865,1096,46118.71,588,285,40,121,23,39,1028,0.6994163424124513,0.3005836575875486,0.029197080291970802,0.9616788321167883,0.009124087591240875,1.7016423357664234,1
5142,1235,88384.62,2,12,3,14,935,269,1144,0.07167832167832168,0.9283216783216783,0.9854251012145749,0.014574898785425101,0.0,4.163562753036437,0
6177,2914,36862.96,521,553,94,72,3,1671,2686,0.5439314966492926,0.45606850335070737,0.09402882635552505,0.905971173644475,0.0,2.1197666437886067,1
2969,1479,52406.16,796,375,131,68,36,73,1436,0.5807799442896936,0.4192200557103064,0.4861392832995267,0.5111561866125761,0.002704530087897228,2.0074374577417173,0
6822,2533,106806.35,386,508,809,644,133,53,2492,0.04253611556982344,0.9574638844301766,0.9913146466640348,0.008685353335965259,0.0,2.693249111725227,0
12878,3405,113173.64,0,4,0,0,47,3354,3238,0.08739962940086474,0.9126003705991352,0.9524229074889868,0.04757709251101322,0.0,3.78208516886931,0
2435,881,43364.14,334,410,72,15,11,39,836,0.6854066985645934,0.3145933014354067,0.0851305334846765,0.9091940976163451,0.0056753688989784334,2.763904653802497,1
1185,451,80970.96,78,39,97,150,51,36,446,0.09192825112107623,0.9080717488789237,1.0,0.0,0.0,2.6274944567627494,0
3285,1900,56591.48,681,393,254,60,8,504,1741,0.5847214244686961,0.4152785755313039,0.1994736842105263,0.7931578947368421,0.007368421052631579,1.7289473684210526,1
5965,2026,84686.51,331,848,120,326,356,45,1996,0.21943887775551102,0.7805611222444889,0.9284304047384008,0.07156959526159921,0.0,2.9442250740375124,0
4762,2064,33091.99,312,1452,190,47,0,63,1963,0.8222109016811003,0.17778909831889964,0.061046511627906974,0.938953488372093,0.0,2.307170542635659,1
1668,827,71648.99,620,86,73,24,13,11,804,0.5833333333333334,0.4166666666666667,0.036275695284159616,0.9407496977025392,0.022974607013301087,2.0169286577992747,1
4755,1600,83628.3,24,195,1052,235,24,70,1483,0.20701281186783546,0.7929871881321645,0.938125,0.061875,0.0,2.971875,0
5330,2803,43937.81,1266,449,569,225,62,232,2627,0.6345641416063952,0.3654358583936049,0.053157331430610064,0.9450588655012486,0.0017838030681412772,1.9015340706386015,1
2885,1157,66872.94,461,302,163,82,42,107,1107,0.22583559168925021,0.7741644083107497,0.8219533275713051,0.17286084701815038,0.005185825410544511,2.4935177182368196,0
6073,2548,74298.42,506,600,411,502,128,401,2380,0.11974789915966387,0.8802521008403361,0.8991365777080063,0.018838304552590265,0.08202511773940345,2.383437990580848,0
2865,1326,77950.79,985,198,46,53,3,41,1226,0.39804241435562804,0.601957585644372,0.6168929110105581,0.37858220211161386,0.004524886877828055,2.160633484162896,0
7187,4184,52134.47,274,1245,675,1043,429,518,4042,0.5304304799604156,0.46956952003958435,0.20411089866156787,0.7903919694072657,0.005497131931166348,1.717734225621415,0
8705,2889,206661.4,0,95,560,880,738,616,2680,0.1865671641791045,0.8134328358208955,0.722049151955694,0.07649705780546902,0.20145379023883697,3.013153340256144,0
5777,2214,94334.06,81,1608,116,269,71,69,2088,0.21024904214559387,0.7897509578544061,0.8631436314363143,0.13685636856368563,0.0,2.609304426377597,0
6262,2803,76988.92,127,862,711,406,126,571,2683,0.271710771524413,0.7282892284755871,0.6475205137352836,0.30146271851587586,0.05101676774884053,2.2340349625401354,0
7066,3004,59555.33,1041,636,145,148,239,795,2826,0.49610757254069354,0.5038924274593064,0.21138482023968042,0.7886151797603196,0.0,2.35219707057257,0
4905,2062,66035.62,646,1111,134,73,23,75,2040,0.3990196078431373,0.6009803921568627,0.6362754607177498,0.36372453928225024,0.0,2.3787584869059164,0
7808,1909,115839.7,0,0,0,18,435,1456,1797,0.041179744017807454,0.9588202559821926,0.9884756416972237,0.011524358302776323,0.0,4.090099528548978,0
6215,2107,90189.02,0,15,22,771,1013,286,1956,0.1359918200408998,0.8640081799591002,0.8813478879924063,0.11865211200759374,0.0,2.94969150450878,0
3825,1461,104916.0,10,262,959,172,25,33,1374,0.08733624454148471,0.9126637554585153,0.75564681724846,0.24435318275154005,0.0,2.6180698151950716,0
12264,3868,111156.97,9,36,128,1421,728,1546,3559,0.08035965158752459,0.9196403484124754,0.8490175801447777,0.15098241985522234,0.0,3.170630816959669,0
3350,1240,73378.12,141,225,128,119,103,524,1155,0.07012987012987013,0.9298701298701298,0.9822580645161291,0.007258064516129033,0.010483870967741936,2.7016129032258065,0
7159,2480,63840.79,428,550,252,585,186,479,2291,0.3823657791357486,0.6176342208642515,0.22338709677419355,0.7745967741935483,0.0020161290322580645,2.886693548387097,0
6391,1776,136240.85,10,51,1172,485,30,28,1711,0.04850964348334307,0.9514903565166569,0.9684684684684685,0.03153153153153153,0.0,3.598536036036036,0
4188,1882,47060.89,328,1134,155,151,44,70,1771,0.6199887069452287,0.3800112930547713,0.5648246546227418,0.43251859723698194,0.002656748140276302,2.2252922422954304,0
2831,1313,49820.65,70,446,203,313,27,254,1182,0.5651438240270727,0.43485617597292725,0.392993145468393,0.607006854531607,0.0,2.156130997715156,0
4177,2046,60231.71,1356,213,74,228,68,107,1950,0.45384615384615384,0.5461538461538461,0.5503421309872922,0.4472140762463343,0.0024437927663734115,2.041544477028348,0
3064,1285,99938.89,33,359,197,233,138,325,1240,0.12096774193548387,0.8790322580645161,0.8381322957198444,0.16186770428015565,0.0,2.3844357976653696,0
3541,2043,38000.1,1153,550,118,94,34,94,1988,0.8194164989939637,0.1805835010060362,0.1395007342143906,0.8355359765051396,0.024963289280469897,1.7332354380812531,1
2287,867,85524.84,723,61,15,17,11,40,850,0.23294117647058823,0.7670588235294118,0.671280276816609,0.328719723183391,0.0,2.637831603229527,0
2362,1037,56576.77,872,125,16,3,0,21,973,0.6464542651593012,0.35354573484069884,0.09257473481195758,0.9074252651880425,0.0,2.2777242044358728,1
8007,3185,82997.42,952,649,457,463,245,419,3011,0.3258053802723348,0.6741946197276653,0.36043956043956044,0.6361067503924647,0.003453689167974882,2.513971742543171,0
5105,2163,48805.13,1187,574,92,45,49,216,1893,0.35235076597992604,0.6476492340200739,0.7346278317152104,0.26398520573277856,0.0013869625520110957,2.3601479426722145,0
4885,2417,49180.8,161,661,488,454,99,554,2284,0.4076182136602452,0.5923817863397548,0.26230864708316093,0.7376913529168391,0.0,2.021100537856847,0
4148,2143,54738.78,1029,405,165,173,86,285,1942,0.6776519052523172,0.3223480947476828,0.3317778814745684,0.6556229584694354,0.012599160055996267,1.9356042930471302,1
5964,2314,66327.46,41,730,1053,226,96,168,2227,0.33947013920071845,0.6605298607992816,0.5095073465859983,0.4904926534140017,0.0,2.5773552290406223,0
5693,1691,62371.94,152,1185,166,89,42,57,1549,0.5468043899289864,0.45319561007101355,0.306327616794796,0.6918982850384388,0.0017740981667652277,3.3666469544648137,0
5769,1589,87759.14,3,61,117,1195,144,69,1449,0.20013802622498275,0.7998619737750172,0.8495909376966646,0.15040906230333542,0.0,3.63058527375708,0
4249,1722,65173.2,480,297,573,191,45,136,1654,0.2581620314389359,0.7418379685610641,0.6945412311265969,0.2967479674796748,0.008710801393728223,2.467479674796748,0
8825,2818,116235.4,152,172,333,417,907,837,2563,0.12719469371829886,0.8728053062817012,0.9325762952448545,0.06742370475514549,0.0,3.131653655074521,0
8280,2793,102833.13,84,110,301,1116,160,1022,2524,0.089540412044374,0.910459587955626,0.9548872180451128,0.03150733977801647,0.013605442176870748,2.9645542427497316,0
4509,1580,125195.62,253,621,207,244,83,172,1485,0.09966329966329966,0.9003367003367003,0.9727848101265822,0.0,0.02721518987341772,2.8537974683544305,0
4227,2047,48460.75,87,1327,369,153,27,84,2017,0.5656916212196331,0.4343083787803669,0.5222276502198339,0.4758182706399609,0.0019540791402051783,2.064973131411822,0
1687,984,50271.76,487,206,83,100,30,78,918,0.6873638344226579,0.31263616557734203,0.017276422764227643,0.9776422764227642,0.00508130081300813,1.714430894308943,1
3168,1454,54468.92,1085,218,42,43,36,30,1395,0.5103942652329749,0.48960573476702507,0.5667125171939478,0.42778541953232463,0.005502063273727648,2.1788170563961486,0
4954,1838,106644.04,38,889,499,199,155,58,1712,0.0852803738317757,0.9147196261682243,0.8346028291621328,0.16539717083786726,0.0,2.695321001088139,0
3894,1975,48891.22,1108,473,86,57,71,180,1871,0.6429716729021914,0.3570283270978087,0.08860759493670886,0.9058227848101266,0.005569620253164557,1.971645569620253,1
5562,2591,59651.42,397,1764,202,106,10,112,2428,0.5543657331136738,0.4456342668863262,0.4670011578541104,0.5314550366653802,0.0015438054805094559,2.146661520648398,0
10336,3415,103225.58,165,254,67,53,139,2737,3150,0.06317460317460317,0.9368253968253968,0.9859443631039532,0.014055636896046853,0.0,3.0266471449487553,0
4573,1575,112098.72,2,75,1172,215,25,86,1461,0.12525667351129363,0.8747433264887063,0.7612698412698413,0.23873015873015874,0.0,2.9034920634920636,0
7236,2863,79416.97,1252,662,148,47,181,573,2678,0.3805078416728902,0.6194921583271098,0.726161369193154,0.27244149493538244,0.0013971358714634998,2.527418791477471,0
7191,3131,65124.12,837,880,267,466,89,592,2936,0.30381471389645776,0.6961852861035422,0.8393484509741297,0.16065154902587034,0.0,2.2967103161929097,0
3336,1530,76557.55,949,234,116,84,36,111,1401,0.3304782298358315,0.6695217701641685,0.761437908496732,0.23594771241830065,0.00261437908496732,2.180392156862745,0
5902,2135,75249.07,85,755,305,483,171,336,2039,0.3040706228543404,0.6959293771456596,0.6210772833723653,0.3765807962529274,0.00234192037470726,2.76440281030445,0
5604,2041,96160.91,102,310,355,502,250,522,1939,0.12893243940175347,0.8710675605982465,0.8740813326800588,0.12444879960803527,0.0014698677119059284,2.745712885840274,0
4916,1912,80083.16,9,314,616,815,52,106,1812,0.23399558498896247,0.7660044150110376,0.5099372384937239,0.49006276150627615,0.0,2.571129707112971,0
6980,2556,41913.5,250,1376,229,260,96,345,2429,0.670646356525319,0.32935364347468093,0.0,0.9984350547730829,0.001564945226917058,2.730829420970266,1
4562,1704,91939.52,62,636,367,461,101,77,1668,0.08932853717026379,0.9106714628297362,0.8896713615023474,0.107981220657277,0.002347417840375587,2.677230046948357,0
3859,1663,75512.7,365,344,195,181,72,506,1550,0.13870967741935483,0.8612903225806452,0.7239927841250752,0.23511725796752855,0.040889957907396274,2.3205051112447386,0
7937,3653,69129.86,472,1101,795,443,128,714,3513,0.39795046968403075,0.6020495303159693,0.5759649603065973,0.42157131125102654,0.0024637284423761293,2.1727347385710374,0
3659,1474,66285.37,57,1175,82,80,33,47,1397,0.3536148890479599,0.6463851109520401,0.7272727272727273,0.2693351424694708,0.0033921302578018998,2.48236092265943,0
5606,2523,68115.6,170,784,370,581,173,445,2458,0.14117168429617574,0.8588283157038242,0.7562425683709869,0.20768925881886643,0.036068172810146654,2.2219579865239796,0
6530,2168,58539.01,144,1692,149,100,26,57,2037,0.36524300441826213,0.6347569955817378,0.4944649446494465,0.5055350553505535,0.0,3.011992619926199,0
3451,1218,105404.67,38,55,504,410,71,140,1129,0.07528786536758193,0.9247121346324181,0.9064039408866995,0.09359605911330049,0.0,2.8333333333333335,0
4567,2080,69366.56,249,1348,131,139,42,171,2137,0.27702386523163314,0.7229761347683669,0.7615384615384615,0.23846153846153847,0.0,2.195673076923077,0
7474,3609,37478.96,1629,1131,169,253,158,269,3436,0.7555296856810244,0.24447031431897556,0.04183984483236353,0.9551122194513716,0.003047935716264893,2.0709337766694373,1
3707,1631,75724.13,137,1190,136,119,7,42,1568,0.18941326530612246,0.8105867346938775,0.8454935622317596,0.15205395462906193,0.002452483139178418,2.272838749233599,0
7480,2210,104187.11,28,54,391,371,37,1329,1988,0.09356136820925554,0.9064386317907445,0.9520361990950226,0.04796380090497738,0.0,3.3846153846153846,0
4269,2025,54238.56,834,864,158,85,50,34,2022,0.5321463897131553,0.4678536102868447,0.5995061728395061,0.4004938271604938,0.0,2.1081481481481483,0
6232,2580,78245.81,582,1513,182,160,30,113,2428,0.26482701812191106,0.735172981878089,0.7372093023255814,0.2627906976744186,0.0,2.415503875968992,0
5082,1977,66058.43,55,983,476,202,112,149,1804,0.6330376940133038,0.3669623059866962,0.4238745574102175,0.5761254425897825,0.0,2.5705614567526553,0
9642,2792,74466.71,34,50,145,515,1021,1027,2473,0.12697128993125759,0.8730287100687424,0.8889684813753582,0.11103151862464183,0.0,3.4534383954154726,0
2738,1698,42153.2,639,415,112,50,159,323,1551,0.7079303675048356,0.29206963249516443,0.010011778563015312,0.9899882214369847,0.0,1.6124852767962308,1
3524,1467,74961.54,212,278,270,387,91,229,1435,0.2229965156794425,0.7770034843205574,0.6939331970006817,0.30265848670756645,0.0034083162917518746,2.402181322426721,0
7618,3144,107121.93,172,794,346,1460,238,134,3053,0.1326564035375041,0.8673435964624959,0.8365139949109415,0.16125954198473283,0.0022264631043256997,2.423027989821883,0
8583,2882,116351.66,25,78,380,695,565,1139,2663,0.13443484791588434,0.8655651520841157,0.92470506592644,0.07529493407356003,0.0,2.9781401804302567,0
4826,1546,107900.36,22,490,872,118,0,44,1416,0.04307909604519774,0.9569209039548022,0.9521345407503234,0.047865459249676584,0.0,3.1216041397153944,0
5068,1278,53894.62,18,118,848,240,7,47,1179,0.19083969465648856,0.8091603053435115,0.4514866979655712,0.5485133020344288,0.0,3.9655712050078247,0
5417,1804,39429.28,325,1053,234,56,44,92,1676,0.7893794749403341,0.21062052505966586,0.10587583148558759,0.8941241685144125,0.0,3.0027716186252773,1
4005,1642,108506.17,79,335,627,469,50,82,1611,0.09373060211049038,0.9062693978895097,0.7637028014616322,0.23386114494518878,0.00243605359317905,2.4390986601705236,0
3785,1892,53626.69,604,372,292,223,88,313,1759,0.4832291074474133,0.5167708925525867,0.37896405919661735,0.6183932346723044,0.002642706131078224,2.0005285412262155,0
8155,2902,90000.0,218,778,308,299,296,1003,2784,0.07076149425287356,0.9292385057471264,0.8756030323914542,0.12095106822880772,0.0034458993797381117,2.81013094417643,0
6956,2080,68371.78,1252,640,42,34,21,91,1946,0.25847893114080167,0.7415210688591983,0.6418269230769231,0.3581730769230769,0.0,3.3442307692307693,0
2065,849,36858.02,12,242,187,151,27,230,775,0.5935483870967742,0.4064516129032258,0.2850412249705536,0.7149587750294464,0.0,2.432273262661955,1
3918,1209,88743.72,96,377,203,174,69,290,1128,0.061170212765957445,0.9388297872340425,0.9470636889991728,0.04466501240694789,0.008271298593879239,3.240694789081886,0
4502,1522,85596.35,47,1269,101,53,15,37,1393,0.10337401292175162,0.8966259870782484,0.911957950065703,0.08804204993429698,0.0,2.9579500657030224,0
4416,1318,144359.63,691,145,85,92,52,253,1220,0.26885245901639343,0.7311475409836066,0.6828528072837633,0.3171471927162367,0.0,3.3505311077389983,0
4223,2159,58206.14,317,328,733,406,171,204,2048,0.5400390625,0.4599609375,0.15470125057897174,0.8267716535433071,0.018527095877721167,1.9559981472904122,0
7792,3019,81706.2,375,1187,488,526,186,257,2887,0.19535850363699342,0.8046414963630066,0.8052335210334548,0.19112288837363364,0.00364359059291156,2.5809870818151706,0
4992,1714,167776.28,160,335,257,406,218,338,1618,0.02657601977750309,0.9734239802224969,1.0,0.0,0.0,2.912485414235706,0
16858,6686,98917.67,1339,1282,948,1211,464,1442,6439,0.12734896723093647,0.8726510327690635,0.9147472330242298,0.07792402034101106,0.007328746634759198,2.5213879748728685,0
5393,2303,54740.86,702,585,565,272,40,139,2211,0.47489823609226595,0.5251017639077341,0.5158488927485888,0.4841511072514112,0.0,2.3417281806339556,0
6372,2856,67610.23,235,1337,693,289,83,219,2809,0.24172303310786758,0.7582769668921324,0.6113445378151261,0.38480392156862747,0.003851540616246499,2.23109243697479,0
5523,1756,127924.77,0,200,1282,149,32,93,1577,0.027901077996195307,0.9720989220038047,0.9755125284738041,0.0244874715261959,0.0,3.1452164009111616,0
2461,868,129945.6,813,24,3,3,10,15,834,0.27218225419664266,0.7278177458033573,0.5599078341013825,0.4228110599078341,0.01728110599078341,2.835253456221198,0
1814,628,100963.15,393,121,21,32,0,61,615,0.183739837398374,0.816260162601626,0.7197452229299363,0.27229299363057324,0.007961783439490446,2.888535031847134,0
2174,1222,49276.77,618,259,77,53,78,137,1141,0.7099035933391762,0.2900964066608238,0.004091653027823241,0.9959083469721768,0.0,1.779050736497545,1
4431,2140,70889.49,106,606,434,202,134,658,2003,0.35496754867698455,0.6450324513230155,0.3789719626168224,0.6205607476635514,0.00046728971962616824,2.0705607476635515,0
4781,1653,71475.96,89,828,233,183,97,223,1613,0.3527588344699318,0.6472411655300682,0.7743496672716274,0.22565033272837265,0.0,2.8923169993950393,0
7837,2527,105693.98,94,216,61,499,617,1040,2383,0.06378514477549307,0.9362148552245069,0.9228333992876929,0.07597942223981005,0.001187178472497032,3.101305896319747,0
6176,2230,125000.0,10,118,202,666,287,947,1965,0.1648854961832061,0.8351145038167939,0.8291479820627803,0.06322869955156951,0.10762331838565023,2.769506726457399,0
4461,1691,83944.74,583,406,159,127,83,333,1605,0.43489096573208724,0.5651090342679128,0.4500295683027794,0.5458308693081018,0.004139562389118865,2.6380839739798936,0
10612,6778,49120.26,636,1859,814,537,468,2464,5974,0.6372614663542016,0.36273853364579844,0.01519622307465329,0.9843611684862792,0.00044260843906757157,1.5656535851283564,1
3259,1297,68792.76,545,656,28,25,24,19,1253,0.3343974461292897,0.6656025538707103,0.887432536622976,0.1125674633770239,0.0,2.5127216653816498,0
1128,624,39684.59,223,73,50,117,23,138,562,0.6690391459074733,0.3309608540925267,0.0,1.0,0.0,1.8076923076923077,1
3684,1444,108137.83,14,830,517,44,12,27,1405,0.08540925266903915,0.9145907473309609,0.9826869806094183,0.01731301939058172,0.0,2.5512465373961217,0
1026,389,78488.76,79,138,49,78,30,15,390,0.11025641025641025,0.8897435897435897,0.8071979434447301,0.06426735218508997,0.12853470437017994,2.6375321336760926,0
24665,8119,122510.32,0,13,0,24,176,7906,7344,0.13929738562091504,0.860702614379085,0.900726690479123,0.09927330952087696,0.0,3.0379357063677794,0
6136,1812,77917.56,41,1268,358,72,10,63,1685,0.256973293768546,0.7430267062314541,0.8714128035320088,0.12858719646799116,0.0,3.3863134657836644,0
